filename,ATTRIBUTE_sampletype,CONTROL,CASE,ATTRIBUTE_media,source_metadata_file,method,polarity,basename,compartment,is_qc,is_istd,is_exctrl,is_biological,run_id,sample_label,sample_label_norm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_101RZM_GW-9591-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run663.mzML,gw-9591-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_101RZM_GW-9591-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run663.mzML,rhizosphere,False,False,False,True,663,GW-9591-Corv-RZM_3,GW-9591-CORV-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_100RZM_GW-9591-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run508.mzML,gw-9591-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_positive_metadata.tab,HILICZ,positive,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_100RZM_GW-9591-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run508.mzML,rhizosphere,False,False,False,True,508,GW-9591-Corv-RZM_2,GW-9591-CORV-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_9RZM_BESC-133-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run582.mzML,besc-133-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_9RZM_BESC-133-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run582.mzML,rhizosphere,False,False,False,True,582,BESC-133-Clat-RZM_3,BESC-133-CLAT-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_99RZM_GW-9591-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run360.mzML,gw-9591-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_99RZM_GW-9591-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run360.mzML,rhizosphere,False,False,False,True,360,GW-9591-Corv-RZM_1,GW-9591-CORV-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_98RZM_GW-9591-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run646.mzML,gw-9591-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_98RZM_GW-9591-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run646.mzML,rhizosphere,False,False,False,True,646,GW-9591-Clat-RZM_3,GW-9591-CLAT-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_97RZM_GW-9591-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run567.mzML,gw-9591-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_97RZM_GW-9591-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run567.mzML,rhizosphere,False,False,False,True,567,GW-9591-Clat-RZM_2,GW-9591-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_96RZM_GW-9591-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run433.mzML,gw-9591-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_96RZM_GW-9591-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run433.mzML,rhizosphere,False,False,False,True,433,GW-9591-Clat-RZM_1,GW-9591-CLAT-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_95RZM_GW-7986-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run607.mzML,gw-7986-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_95RZM_GW-7986-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run607.mzML,rhizosphere,False,False,False,True,607,GW-7986-Corv-RZM_3,GW-7986-CORV-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_94RZM_GW-7986-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run521.mzML,gw-7986-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_94RZM_GW-7986-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run521.mzML,rhizosphere,False,False,False,True,521,GW-7986-Corv-RZM_2,GW-7986-CORV-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_93RZM_GW-7986-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run427.mzML,gw-7986-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_93RZM_GW-7986-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run427.mzML,rhizosphere,False,False,False,True,427,GW-7986-Corv-RZM_1,GW-7986-CORV-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_92RZM_GW-4579-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run594.mzML,gw-4579-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_92RZM_GW-4579-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run594.mzML,rhizosphere,False,False,False,True,594,GW-4579-Corv-RZM_3,GW-4579-CORV-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_91RZM_GW-4579-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run573.mzML,gw-4579-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_91RZM_GW-4579-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run573.mzML,rhizosphere,False,False,False,True,573,GW-4579-Corv-RZM_2,GW-4579-CORV-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_90RZM_GW-4579-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run436.mzML,gw-4579-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_90RZM_GW-4579-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run436.mzML,rhizosphere,False,False,False,True,436,GW-4579-Corv-RZM_1,GW-4579-CORV-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_8RZM_BESC-133-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run528.mzML,besc-133-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_8RZM_BESC-133-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run528.mzML,rhizosphere,False,False,False,True,528,BESC-133-Clat-RZM_2,BESC-133-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_89RZM_GW-4579-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run579.mzML,gw-4579-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_89RZM_GW-4579-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run579.mzML,rhizosphere,False,False,False,True,579,GW-4579-Clat-RZM_3,GW-4579-CLAT-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_88RZM_GW-4579-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run500.mzML,gw-4579-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_88RZM_GW-4579-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run500.mzML,rhizosphere,False,False,False,True,500,GW-4579-Clat-RZM_2,GW-4579-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_87RZM_GW-4579-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run385.mzML,gw-4579-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_87RZM_GW-4579-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run385.mzML,rhizosphere,False,False,False,True,385,GW-4579-Clat-RZM_1,GW-4579-CLAT-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_86RZM_GW-11047-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run534.mzML,gw-11047-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_86RZM_GW-11047-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run534.mzML,rhizosphere,False,False,False,True,534,GW-11047-Clat-RZM_2,GW-11047-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_85RZM_GW-11047-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run348.mzML,gw-11047-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_85RZM_GW-11047-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run348.mzML,rhizosphere,False,False,False,True,348,GW-11047-Clat-RZM_1,GW-11047-CLAT-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_84RZM_BESC-360-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run403.mzML,besc-360-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_84RZM_BESC-360-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run403.mzML,rhizosphere,False,False,False,True,403,BESC-360-Corv-RZM_1,BESC-360-CORV-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_83RZM_BESC-905-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run430.mzML,besc-905-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_83RZM_BESC-905-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run430.mzML,rhizosphere,False,False,False,True,430,BESC-905-Clat-RZM_1,BESC-905-CLAT-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_82RZM_BESC-904-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run610.mzML,besc-904-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_82RZM_BESC-904-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run610.mzML,rhizosphere,False,False,False,True,610,BESC-904-Corv-RZM_3,BESC-904-CORV-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_80RZM_BESC-904-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run366.mzML,besc-904-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_80RZM_BESC-904-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run366.mzML,rhizosphere,False,False,False,True,366,BESC-904-Corv-RZM_1,BESC-904-CORV-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_7RZM_BESC-133-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run354.mzML,besc-133-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_7RZM_BESC-133-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run354.mzML,rhizosphere,False,False,False,True,354,BESC-133-Clat-RZM_1,BESC-133-CLAT-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_79RZM_BESC-904-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run616.mzML,besc-904-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_79RZM_BESC-904-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run616.mzML,rhizosphere,False,False,False,True,616,BESC-904-Clat-RZM_3,BESC-904-CLAT-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_78RZM_BESC-904-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run467.mzML,besc-904-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_78RZM_BESC-904-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run467.mzML,rhizosphere,False,False,False,True,467,BESC-904-Clat-RZM_2,BESC-904-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_77RZM_BESC-866-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run619.mzML,besc-866-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_77RZM_BESC-866-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run619.mzML,rhizosphere,False,False,False,True,619,BESC-866-Corv-RZM_3,BESC-866-CORV-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_76RZM_BESC-866-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run488.mzML,besc-866-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_76RZM_BESC-866-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run488.mzML,rhizosphere,False,False,False,True,488,BESC-866-Corv-RZM_2,BESC-866-CORV-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_75RZM_BESC-866-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run418.mzML,besc-866-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_75RZM_BESC-866-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run418.mzML,rhizosphere,False,False,False,True,418,BESC-866-Corv-RZM_1,BESC-866-CORV-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_74RZM_BESC-866-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run588.mzML,besc-866-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_74RZM_BESC-866-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run588.mzML,rhizosphere,False,False,False,True,588,BESC-866-Clat-RZM_3,BESC-866-CLAT-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_73RZM_BESC-866-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run524.mzML,besc-866-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_73RZM_BESC-866-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run524.mzML,rhizosphere,False,False,False,True,524,BESC-866-Clat-RZM_2,BESC-866-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_72RZM_BESC-86-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run552.mzML,besc-86-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_72RZM_BESC-86-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run552.mzML,rhizosphere,False,False,False,True,552,BESC-86-Clat-RZM_2,BESC-86-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_71RZM_BESC-847-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run643.mzML,besc-847-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_71RZM_BESC-847-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run643.mzML,rhizosphere,False,False,False,True,643,BESC-847-Corv-RZM_3,BESC-847-CORV-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_70RZM_BESC-847-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run476.mzML,besc-847-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_70RZM_BESC-847-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run476.mzML,rhizosphere,False,False,False,True,476,BESC-847-Corv-RZM_2,BESC-847-CORV-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_6RZM_BESC-13-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run613.mzML,besc-13-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_6RZM_BESC-13-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run613.mzML,rhizosphere,False,False,False,True,613,BESC-13-Corv-RZM_3,BESC-13-CORV-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_69RZM_BESC-847-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run421.mzML,besc-847-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_69RZM_BESC-847-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run421.mzML,rhizosphere,False,False,False,True,421,BESC-847-Corv-RZM_1,BESC-847-CORV-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_68RZM_BESC-847-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run637.mzML,besc-847-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_68RZM_BESC-847-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run637.mzML,rhizosphere,False,False,False,True,637,BESC-847-Clat-RZM_3,BESC-847-CLAT-RZM_3
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_67RZM_BESC-847-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run464.mzML,besc-847-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_67RZM_BESC-847-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run464.mzML,rhizosphere,False,False,False,True,464,BESC-847-Clat-RZM_2,BESC-847-CLAT-RZM_2
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_66RZM_BESC-847-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run412.mzML,besc-847-clat-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_66RZM_BESC-847-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run412.mzML,rhizosphere,False,False,False,True,412,BESC-847-Clat-RZM_1,BESC-847-CLAT-RZM_1
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_65RZM_BESC-845-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run667.mzML,besc-845-corv-rzm,exctrl-rm,exctrl-rzm,exctrl-lm,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_RENAME_negative_metadata.tab,HILICZ,negative,20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_65RZM_BESC-845-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run667.mzML,rhizosphere,False,False,False,True,667,BESC-845-Corv-RZM_3,BESC-845-CORV-RZM_3
