filename	ATTRIBUTE_sampletype	CONTROL	CASE	ATTRIBUTE_media
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_104RZM_SKWA-24-3-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run467.mzML	skwa-24-3-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_104RM_SKWA-24-3-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run944.mzML	skwa-24-3-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_104LM_SKWA-24-3-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run121.mzML	skwa-24-3-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_103RZM_SKWA-24-3-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run373.mzML	skwa-24-3-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_103RM_SKWA-24-3-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run763.mzML	skwa-24-3-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_103LM_SKWA-24-3-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run88.mzML	skwa-24-3-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_102RZM_SKWA-24-3-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run461.mzML	skwa-24-3-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_102RM_SKWA-24-3-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run914.mzML	skwa-24-3-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_102LM_SKWA-24-3-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run148.mzML	skwa-24-3-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_101RZM_GW-9591-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run672.mzML	gw-9591-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_101RM_GW-9591-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1009.mzML	gw-9591-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_101LM_GW-9591-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run302.mzML	gw-9591-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_100RZM_GW-9591-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run515.mzML	gw-9591-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_100RM_GW-9591-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run834.mzML	gw-9591-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_100LM_GW-9591-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run171.mzML	gw-9591-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_0_QC_Pre_Rg80to1200-CE102040--QC_Run8.mzML	qc	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_0_QC_Post_Rg80to1200-CE102040--QC_Run1077.mzML	qc	exctrl-rm	exctrl-rzm	exctrl-lm
