filename	ATTRIBUTE_sampletype	CONTROL	CASE	ATTRIBUTE_media
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_108LM_SKWD-24-1-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run192.mzML	skwd-24-1-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_107RZM_SKWD-24-1-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run390.mzML	skwd-24-1-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_107RM_SKWD-24-1-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run764.mzML	skwd-24-1-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_107LM_SKWD-24-1-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run89.mzML	skwd-24-1-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_106RZM_SKWD-24-1-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run542.mzML	skwd-24-1-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_106RM_SKWD-24-1-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run934.mzML	skwd-24-1-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_106LM_SKWD-24-1-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run180.mzML	skwd-24-1-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_105RZM_SKWA-24-3-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run584.mzML	skwa-24-3-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_105RM_SKWA-24-3-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run937.mzML	skwa-24-3-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_105LM_SKWA-24-3-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run216.mzML	skwa-24-3-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_104RZM_SKWA-24-3-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run460.mzML	skwa-24-3-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_104RM_SKWA-24-3-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run931.mzML	skwa-24-3-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_104LM_SKWA-24-3-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run119.mzML	skwa-24-3-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_103RZM_SKWA-24-3-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run368.mzML	skwa-24-3-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_103RM_SKWA-24-3-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run752.mzML	skwa-24-3-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_103LM_SKWA-24-3-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run86.mzML	skwa-24-3-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_102RZM_SKWA-24-3-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run454.mzML	skwa-24-3-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_102RM_SKWA-24-3-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run901.mzML	skwa-24-3-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_102LM_SKWA-24-3-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run146.mzML	skwa-24-3-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_101RZM_GW-9591-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run663.mzML	gw-9591-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_101RM_GW-9591-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run995.mzML	gw-9591-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_101LM_GW-9591-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run298.mzML	gw-9591-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_100RZM_GW-9591-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run508.mzML	gw-9591-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_100RM_GW-9591-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run822.mzML	gw-9591-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_100LM_GW-9591-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run168.mzML	gw-9591-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_0_QC_Pre_Rg70to1050-CE102040--QC_Run7.mzML	qc	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_0_QC_Post_Rg70to1050-CE102040--QC_Run1061.mzML	qc	exctrl-rm	exctrl-rzm	exctrl-lm
