filename	ATTRIBUTE_sampletype	CONTROL	CASE	ATTRIBUTE_media
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_109LM_SKWD-24-1-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run281.mzML	skwd-24-1-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_108RZM_SKWD-24-1-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run531.mzML	skwd-24-1-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_108RM_SKWD-24-1-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run896.mzML	skwd-24-1-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_108LM_SKWD-24-1-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run193.mzML	skwd-24-1-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_107RZM_SKWD-24-1-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run391.mzML	skwd-24-1-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_107RM_SKWD-24-1-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run765.mzML	skwd-24-1-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_107LM_SKWD-24-1-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run90.mzML	skwd-24-1-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_106RZM_SKWD-24-1-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run543.mzML	skwd-24-1-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_106RM_SKWD-24-1-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run935.mzML	skwd-24-1-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_106LM_SKWD-24-1-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run181.mzML	skwd-24-1-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_105RZM_SKWA-24-3-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run585.mzML	skwa-24-3-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_105RM_SKWA-24-3-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run938.mzML	skwa-24-3-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_105LM_SKWA-24-3-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run217.mzML	skwa-24-3-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_104RZM_SKWA-24-3-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run461.mzML	skwa-24-3-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_104RM_SKWA-24-3-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run932.mzML	skwa-24-3-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_104LM_SKWA-24-3-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run120.mzML	skwa-24-3-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_103RZM_SKWA-24-3-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run369.mzML	skwa-24-3-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_103RM_SKWA-24-3-Corv-RM_1_Rg70to1050-CE102040-root-S1_Run753.mzML	skwa-24-3-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_103LM_SKWA-24-3-Corv-LM_1_Rg70to1050-CE102040-leaf-S1_Run87.mzML	skwa-24-3-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_102RZM_SKWA-24-3-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run455.mzML	skwa-24-3-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_102RM_SKWA-24-3-Clat-RM_2_Rg70to1050-CE102040-root-S1_Run902.mzML	skwa-24-3-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_102LM_SKWA-24-3-Clat-LM_2_Rg70to1050-CE102040-leaf-S1_Run147.mzML	skwa-24-3-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_101RZM_GW-9591-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run664.mzML	gw-9591-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_101RM_GW-9591-Corv-RM_3_Rg70to1050-CE205060-root-S1_Run996.mzML	gw-9591-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_101LM_GW-9591-Corv-LM_3_Rg70to1050-CE205060-leaf-S1_Run299.mzML	gw-9591-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_100RZM_GW-9591-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run509.mzML	gw-9591-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_100RM_GW-9591-Corv-RM_2_Rg70to1050-CE102040-root-S1_Run823.mzML	gw-9591-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_100LM_GW-9591-Corv-LM_2_Rg70to1050-CE102040-leaf-S1_Run169.mzML	gw-9591-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_0_QC_Pre_Rg70to1050-CE102040--QC_Run8.mzML	qc	exctrl-rm	exctrl-rzm	exctrl-lm
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_0_QC_Post_Rg70to1050-CE102040--QC_Run1062.mzML	qc	exctrl-rm	exctrl-rzm	exctrl-lm
