filename	ATTRIBUTE_sampletype	CONTROL	CASE	ATTRIBUTE_media
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_105RZM_SKWA-24-3-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run593.mzML	skwa-24-3-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_105RM_SKWA-24-3-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run951.mzML	skwa-24-3-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_105LM_SKWA-24-3-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run220.mzML	skwa-24-3-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_104RZM_SKWA-24-3-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run468.mzML	skwa-24-3-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_104RM_SKWA-24-3-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run945.mzML	skwa-24-3-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_104LM_SKWA-24-3-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run122.mzML	skwa-24-3-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_103RZM_SKWA-24-3-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run374.mzML	skwa-24-3-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_103RM_SKWA-24-3-Corv-RM_1_Rg80to1200-CE102040-root-S1_Run764.mzML	skwa-24-3-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_103LM_SKWA-24-3-Corv-LM_1_Rg80to1200-CE102040-leaf-S1_Run89.mzML	skwa-24-3-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_102RZM_SKWA-24-3-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run462.mzML	skwa-24-3-clat-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_102RM_SKWA-24-3-Clat-RM_2_Rg80to1200-CE102040-root-S1_Run915.mzML	skwa-24-3-clat-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_102LM_SKWA-24-3-Clat-LM_2_Rg80to1200-CE102040-leaf-S1_Run149.mzML	skwa-24-3-clat-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_101RZM_GW-9591-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run673.mzML	gw-9591-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_101RM_GW-9591-Corv-RM_3_Rg80to1200-CE205060-root-S1_Run1010.mzML	gw-9591-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_101LM_GW-9591-Corv-LM_3_Rg80to1200-CE205060-leaf-S1_Run303.mzML	gw-9591-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_100RZM_GW-9591-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run516.mzML	gw-9591-corv-rzm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_100RM_GW-9591-Corv-RM_2_Rg80to1200-CE102040-root-S1_Run835.mzML	gw-9591-corv-rm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_100LM_GW-9591-Corv-LM_2_Rg80to1200-CE102040-leaf-S1_Run172.mzML	gw-9591-corv-lm	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_0_QC_Pre_Rg80to1200-CE102040--QC_Run9.mzML	qc	exctrl-rm	exctrl-rzm	exctrl-lm
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_0_QC_Post_Rg80to1200-CE102040--QC_Run1078.mzML	qc	exctrl-rm	exctrl-rzm	exctrl-lm
