target,n_missing,pct_missing,n_zero,pct_zero,n_nonzero,pct_nonzero,n_samples_present,mean,median,variance,metabolite_key,assay,name,inchikey,kegg,chebi,Confidence Score,Entropy Similarity,Spectra with Annotation (n),flag_present_lt_10_samples,flag_present_lt_20_samples,flag_zero_gt_95pct
HILICZ_negative|IK:RGHNJXZEOKUKBD-SQOUGZDYSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,527622.1863394999,0.0,9718372718239.076,HILICZ_negative|IK:RGHNJXZEOKUKBD-SQOUGZDYSA-N,HILICZ_negative,Gluconic Acid,RGHNJXZEOKUKBD-SQOUGZDYSA-N,C00257,33198.0,0.849662474936203,0.8380115,4.0,True,True,False
HILICZ_negative|IK:RHBSLIMVGWKFQW-UHFFFAOYSA-N,0,0.0,20,19.047619047619047,85,80.95238095238095,85,2972968.0241283355,1951774.754384786,14308827134446.951,HILICZ_negative|IK:RHBSLIMVGWKFQW-UHFFFAOYSA-N,HILICZ_negative,"1-(2,4-Dihydroxyphenyl)-2-(4-Ethylphenoxy)Ethanone",RHBSLIMVGWKFQW-UHFFFAOYSA-N,,,0.9928441328279244,0.36367455,1.0,False,False,False
HILICZ_negative|IK:ROJOJPXRGHLGTC-UHFFFAOYSA-N,0,0.0,21,20.0,84,80.0,84,2044329.6442180292,1556262.5013736524,4844319267110.522,HILICZ_negative|IK:ROJOJPXRGHLGTC-UHFFFAOYSA-N,HILICZ_negative,"1-(2-Hydroxy-4,6-dimethoxyphenyl)-2-(4-methoxyphenyl)ethanone",ROJOJPXRGHLGTC-UHFFFAOYSA-N,,,0.9985718354445,0.45183074,1.0,False,False,False
HILICZ_negative|IK:RSKTWDAINBIMPD-MCVCZSGFSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,54963.59780513211,0.0,55122238816.739716,HILICZ_negative|IK:RSKTWDAINBIMPD-MCVCZSGFSA-N,HILICZ_negative,"NCGC00380538-01_C21H36O10_(6,6-Dimethylbicyclo[3.1.1]hept-2-yl)methyl 6-O-[(2R,3R,4R)-3,4-dihydroxy-4-(hydroxymethyl)tetrahydro-2-furanyl]-beta-D-glucopyranoside",RSKTWDAINBIMPD-MCVCZSGFSA-N,,,0.9546112406565104,0.46788755,1.0,True,True,False
HILICZ_negative|IK:RYWDJUUPROVLNV-LXFHESFISA-N,0,0.0,48,45.714285714285715,57,54.285714285714285,57,1247132.2703813445,180157.3041722821,5114054069638.645,HILICZ_negative|IK:RYWDJUUPROVLNV-LXFHESFISA-N,HILICZ_negative,"NCGC00385679-01_C24H28O13_Cyclopenta[c]pyran-4-carboxylic acid, 1-(beta-D-glucopyranosyloxy)-1,4a,5,7a-tetrahydro-7-[[(4-hydroxy-3-methoxybenzoyl)oxy]methyl]-",RYWDJUUPROVLNV-LXFHESFISA-N,,,0.9513291067479686,0.38852575,1.0,False,False,False
HILICZ_negative|IK:SBHXYTNGIZCORC-UHFFFAOYSA-N,0,0.0,91,86.66666666666667,14,13.333333333333334,14,71994.24731104032,0.0,49747516815.46807,HILICZ_negative|IK:SBHXYTNGIZCORC-UHFFFAOYSA-N,HILICZ_negative,"Eriodictyol, (+/-)-",SBHXYTNGIZCORC-UHFFFAOYSA-N,,,0.982035336188365,0.353814,1.0,False,True,False
HILICZ_negative|IK:SBJKKFFYIZUCET-UHFFFAOYSA-N,0,0.0,87,82.85714285714286,18,17.142857142857142,18,481387.6263518122,0.0,2640314759601.21,HILICZ_negative|IK:SBJKKFFYIZUCET-UHFFFAOYSA-N,HILICZ_negative,"5-(1,2-Dihydroxyethyl)-2,3,4(5H)-furantrione",SBJKKFFYIZUCET-UHFFFAOYSA-N,,,0.9191759143311784,0.83084404,5.0,False,True,False
HILICZ_negative|IK:SECPZKHBENQXJG-BQYQJAHWSA-N,0,0.0,84,80.0,21,20.0,21,168820.23530921206,0.0,219694105517.13098,HILICZ_negative|IK:SECPZKHBENQXJG-BQYQJAHWSA-N,HILICZ_negative,Palmitelaidic acid,SECPZKHBENQXJG-BQYQJAHWSA-N,C08362,59265.0,0.783385920670622,0.4894137,1.0,False,False,False
HILICZ_negative|IK:SLWWJZMPHJJOPH-PHDIDXHHSA-N,0,0.0,64,60.95238095238095,41,39.04761904761905,41,5907269.5044834,0.0,427613800215581.1,HILICZ_negative|IK:SLWWJZMPHJJOPH-PHDIDXHHSA-N,HILICZ_negative,3-Dehydroshikimic acid,SLWWJZMPHJJOPH-PHDIDXHHSA-N,C02637,30918.0,0.9834459778773874,0.37554803,1.0,False,False,False
HILICZ_negative|IK:SMUMBCREXHTKFN-VZOUQOBNSA-N,0,0.0,44,41.904761904761905,61,58.095238095238095,61,1850676.8339679993,788119.6779664382,7636029369233.823,HILICZ_negative|IK:SMUMBCREXHTKFN-VZOUQOBNSA-N,HILICZ_negative,hydrangeifolin I,SMUMBCREXHTKFN-VZOUQOBNSA-N,,,0.9797518934373396,0.3196032,1.0,False,False,False
HILICZ_negative|IK:SNDPXSYFESPGGJ-BYPYZUCNSA-N,0,0.0,97,92.38095238095238,8,7.619047619047619,8,400904.52760339534,0.0,4955589840794.447,HILICZ_negative|IK:SNDPXSYFESPGGJ-BYPYZUCNSA-N,HILICZ_negative,Norvaline,SNDPXSYFESPGGJ-BYPYZUCNSA-N,C01826,18314.0,0.9238923481481668,0.47024003,1.0,True,True,False
HILICZ_negative|IK:SNDPXSYFESPGGJ-UHFFFAOYSA-N,0,0.0,96,91.42857142857143,9,8.571428571428571,9,35352.35715517079,0.0,23225357774.9643,HILICZ_negative|IK:SNDPXSYFESPGGJ-UHFFFAOYSA-N,HILICZ_negative,DL-norvaline,SNDPXSYFESPGGJ-UHFFFAOYSA-N,,,0.9085565921137138,0.6344739,1.0,True,True,False
HILICZ_negative|IK:SQVRNKJHWKZAKO-LUWBGTNYSA-N,0,0.0,80,76.19047619047619,25,23.80952380952381,25,90466.81296596254,0.0,58649228836.024704,HILICZ_negative|IK:SQVRNKJHWKZAKO-LUWBGTNYSA-N,HILICZ_negative,N-Acetyl-Neuraminic Acid,SQVRNKJHWKZAKO-LUWBGTNYSA-N,,,0.9815580908660893,0.45274723,1.0,False,False,False
HILICZ_negative|IK:SXZYCXMUPBBULW-SKNVOMKLSA-N,0,0.0,72,68.57142857142857,33,31.428571428571427,33,202513.22919258624,0.0,211771658502.50714,HILICZ_negative|IK:SXZYCXMUPBBULW-SKNVOMKLSA-N,HILICZ_negative,"L-Gulonic acid, gamma-lactone",SXZYCXMUPBBULW-SKNVOMKLSA-N,C01040,17587.0,0.9578243962197576,0.7517691,1.0,False,False,False
HILICZ_negative|IK:TYFQFVWCELRYAO-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,22184.13302731858,0.0,12625075310.486437,HILICZ_negative|IK:TYFQFVWCELRYAO-UHFFFAOYSA-N,HILICZ_negative,Hydron;octanedioate,TYFQFVWCELRYAO-UHFFFAOYSA-N,C08278,9300.0,0.831276734334156,0.3420504,1.0,True,True,True
HILICZ_negative|IK:UGQMRVRMYYASKQ-UHFFFAOYSA-N,0,0.0,84,80.0,21,20.0,21,169789.55993617323,0.0,251901665128.31253,HILICZ_negative|IK:UGQMRVRMYYASKQ-UHFFFAOYSA-N,HILICZ_negative,beta-Inosine,UGQMRVRMYYASKQ-UHFFFAOYSA-N,,,0.9911005256486092,0.7210379,2.0,False,False,False
HILICZ_negative|IK:UHDGCWIWMRVCDJ-XVFCMESISA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,84604.05039157074,0.0,363661289722.5514,HILICZ_negative|IK:UHDGCWIWMRVCDJ-XVFCMESISA-N,HILICZ_negative,Cytidine,UHDGCWIWMRVCDJ-XVFCMESISA-N,C00475,17562.0,0.9525290598146732,0.66952497,1.0,True,True,False
HILICZ_negative|IK:UKMSUNONTOPOIO-UHFFFAOYSA-N,0,0.0,73,69.52380952380952,32,30.476190476190474,32,71776.09354217238,0.0,18186764046.194687,HILICZ_negative|IK:UKMSUNONTOPOIO-UHFFFAOYSA-N,HILICZ_negative,Behenic Acid,UKMSUNONTOPOIO-UHFFFAOYSA-N,C08281,28941.0,0.9059581002820624,0.52693325,1.0,False,False,False
HILICZ_negative|IK:UQZIYBXSHAGNOE-XNSRJBNMSA-N,0,0.0,72,68.57142857142857,33,31.428571428571427,33,246010.45356867107,0.0,567468284217.5435,HILICZ_negative|IK:UQZIYBXSHAGNOE-XNSRJBNMSA-N,HILICZ_negative,Stachyose,UQZIYBXSHAGNOE-XNSRJBNMSA-N,C01613,17164.0,0.8343389721862422,0.9177878,1.0,False,False,False
HILICZ_negative|IK:UYTPUPDQBNUYGX-UHFFFAOYSA-N,0,0.0,35,33.333333333333336,70,66.66666666666667,70,461867.7291485433,272839.81856148184,517337033937.6349,HILICZ_negative|IK:UYTPUPDQBNUYGX-UHFFFAOYSA-N,HILICZ_negative,Guanine,UYTPUPDQBNUYGX-UHFFFAOYSA-N,C00242,16235.0,,0.9434058,2.0,False,False,False
HILICZ_negative|IK:VGONTNSXDCQUGY-RRKCRQDMSA-N,0,0.0,89,84.76190476190476,16,15.238095238095237,16,24609.773098354293,0.0,4375356777.860219,HILICZ_negative|IK:VGONTNSXDCQUGY-RRKCRQDMSA-N,HILICZ_negative,Deoxyinosine,VGONTNSXDCQUGY-RRKCRQDMSA-N,C05512,28997.0,0.9945058416180892,0.60700095,1.0,False,True,False
HILICZ_negative|IK:VNQNUULCMPXFER-XDCWJTEKSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,191367.96321127404,0.0,1280529679491.3997,HILICZ_negative|IK:VNQNUULCMPXFER-XDCWJTEKSA-N,HILICZ_negative,"[(2R,3S,4S,5R,6S)-6-(3,4-dihydroxybenzoyl)oxy-3,4,5-trihydroxyoxan-2-yl]methyl 3,4-dihydroxybenzoate",VNQNUULCMPXFER-XDCWJTEKSA-N,,,0.8236077452212701,0.6586567,2.0,True,True,True
HILICZ_negative|IK:VQHSOMBJVWLPSR-WUJBLJFYSA-N,0,0.0,96,91.42857142857143,9,8.571428571428571,9,52692.62999448638,0.0,83743893570.08292,HILICZ_negative|IK:VQHSOMBJVWLPSR-WUJBLJFYSA-N,HILICZ_negative,Maltitol,VQHSOMBJVWLPSR-WUJBLJFYSA-N,,68428.0,0.9321958718456664,0.8421556,1.0,True,True,False
HILICZ_negative|IK:VRYALKFFQXWPIH-UHFFFAOYSA-N,0,0.0,67,63.80952380952381,38,36.19047619047619,38,1257642.0582738891,0.0,6035497879638.682,HILICZ_negative|IK:VRYALKFFQXWPIH-UHFFFAOYSA-N,HILICZ_negative,CID 225612,VRYALKFFQXWPIH-UHFFFAOYSA-N,,,0.993957650641152,0.7608648,2.0,False,False,False
HILICZ_negative|IK:VZCYOOQTPOCHFL-OWOJBTEDSA-N,0,0.0,81,77.14285714285714,24,22.857142857142858,24,451718.86725015735,0.0,5741400251416.74,HILICZ_negative|IK:VZCYOOQTPOCHFL-OWOJBTEDSA-N,HILICZ_negative,(E)-but-2-enedioate;hydron,VZCYOOQTPOCHFL-OWOJBTEDSA-N,C00122,18012.0,0.9165871073680352,0.71336186,1.0,False,False,False
HILICZ_negative|IK:VZCYOOQTPOCHFL-UHFFFAOYSA-N,0,0.0,54,51.42857142857143,51,48.57142857142857,51,199050.5955933637,0.0,183930521621.90967,HILICZ_negative|IK:VZCYOOQTPOCHFL-UHFFFAOYSA-N,HILICZ_negative,2-Butenedioic acid,VZCYOOQTPOCHFL-UHFFFAOYSA-N,,,0.9446299267295432,0.5815917,1.0,False,False,False
HILICZ_negative|IK:VZCYOOQTPOCHFL-UPHRSURJSA-N,0,0.0,89,84.76190476190476,16,15.238095238095237,16,1193939.2147878644,0.0,18019242266638.52,HILICZ_negative|IK:VZCYOOQTPOCHFL-UPHRSURJSA-N,HILICZ_negative,Maleic Acid,VZCYOOQTPOCHFL-UPHRSURJSA-N,C01384,18300.0,0.967218192862156,0.77271694,2.0,False,True,False
HILICZ_negative|IK:WBYWAXJHAXSJNI-VOTSOKGWSA-N,0,0.0,96,91.42857142857143,9,8.571428571428571,9,24571.888035426255,0.0,8398970032.900109,HILICZ_negative|IK:WBYWAXJHAXSJNI-VOTSOKGWSA-N,HILICZ_negative,Cinnamic Acid,WBYWAXJHAXSJNI-VOTSOKGWSA-N,C00423,35697.0,0.9003092487268916,0.378703,1.0,True,True,False
HILICZ_negative|IK:WCGUUGGRBIKTOS-GPOJBZKASA-N,0,0.0,26,24.761904761904763,79,75.23809523809524,79,1588213.014764565,622693.3446439169,15402071257165.076,HILICZ_negative|IK:WCGUUGGRBIKTOS-GPOJBZKASA-N,HILICZ_negative,Ursolic Acid,WCGUUGGRBIKTOS-GPOJBZKASA-N,C08988,9908.0,0.7712469647421476,0.39963713,1.0,False,False,False
HILICZ_negative|IK:WHBMMWSBFZVSSR-GSVOUGTGSA-N,0,0.0,52,49.523809523809526,53,50.476190476190474,53,1099129.816080575,97022.94692712928,5676191395850.193,HILICZ_negative|IK:WHBMMWSBFZVSSR-GSVOUGTGSA-N,HILICZ_negative,"3-Hydroxybutanoic acid, (R)-",WHBMMWSBFZVSSR-GSVOUGTGSA-N,C01089,17066.0,0.9940228973645872,0.77856857,4.0,False,False,False
HILICZ_negative|IK:WHUUTDBJXJRKMK-VKHMYHEASA-N,0,0.0,1,0.9523809523809523,104,99.04761904761905,104,726216.28698646,284542.489913851,4658767327425.119,HILICZ_negative|IK:WHUUTDBJXJRKMK-VKHMYHEASA-N,HILICZ_negative,(2S)-2-azaniumyl-5-hydroxy-5-oxopentanoate,WHUUTDBJXJRKMK-VKHMYHEASA-N,C00025,16015.0,0.9781522620751996,0.7714807,1.0,False,False,False
HILICZ_negative|IK:WJAOHEPEBANKEO-UHFFFAOYSA-N,0,0.0,32,30.476190476190474,73,69.52380952380952,73,1096480.576269097,663659.63855277,3481875269639.336,HILICZ_negative|IK:WJAOHEPEBANKEO-UHFFFAOYSA-N,HILICZ_negative,"Phenyl 3,4,5-trimethoxybenzoate",WJAOHEPEBANKEO-UHFFFAOYSA-N,,,0.9699185236364666,0.31851083,1.0,False,False,False
HILICZ_negative|IK:WKOLLVMJNQIZCI-UHFFFAOYSA-N,0,0.0,89,84.76190476190476,16,15.238095238095237,16,110888.74872508598,0.0,121662402174.97874,HILICZ_negative|IK:WKOLLVMJNQIZCI-UHFFFAOYSA-N,HILICZ_negative,Vanillic Acid,WKOLLVMJNQIZCI-UHFFFAOYSA-N,C06672,30816.0,0.8670736636057853,0.6482141,1.0,False,True,False
HILICZ_negative|IK:WLJVXDMOQOGPHL-UHFFFAOYSA-N,0,0.0,74,70.47619047619048,31,29.523809523809526,31,212294.06922191606,0.0,182430404843.26724,HILICZ_negative|IK:WLJVXDMOQOGPHL-UHFFFAOYSA-N,HILICZ_negative,Phenylacetic Acid,WLJVXDMOQOGPHL-UHFFFAOYSA-N,C07086,30745.0,0.9724581109970888,0.48636976,1.0,False,False,False
HILICZ_negative|IK:WQGWDDDVZFFDIG-UHFFFAOYSA-N,0,0.0,98,93.33333333333333,7,6.666666666666667,7,142378.00064636816,0.0,1346259024283.2139,HILICZ_negative|IK:WQGWDDDVZFFDIG-UHFFFAOYSA-N,HILICZ_negative,Pyrogallol,WQGWDDDVZFFDIG-UHFFFAOYSA-N,C01108,16164.0,0.9607672694440298,0.81147486,1.0,True,True,False
HILICZ_negative|IK:WXTMDXOMEHJXQO-UHFFFAOYSA-N,0,0.0,72,68.57142857142857,33,31.428571428571427,33,949159.0309931323,0.0,7235528934722.781,HILICZ_negative|IK:WXTMDXOMEHJXQO-UHFFFAOYSA-N,HILICZ_negative,Gentisic Acid,WXTMDXOMEHJXQO-UHFFFAOYSA-N,C00628,17189.0,0.9432852659654608,0.88470304,1.0,False,False,False
HILICZ_negative|IK:XEZVDURJDFGERA-UHFFFAOYSA-N,0,0.0,94,89.52380952380952,11,10.476190476190476,11,25004.800349434274,0.0,5932924083.832164,HILICZ_negative|IK:XEZVDURJDFGERA-UHFFFAOYSA-N,HILICZ_negative,Tricosanoic Acid,XEZVDURJDFGERA-UHFFFAOYSA-N,,42394.0,0.942630587693512,0.44111377,1.0,False,True,False
HILICZ_negative|IK:XFTRTWQBIOMVPK-UHFFFAOYSA-N,0,0.0,89,84.76190476190476,16,15.238095238095237,16,148476.4386421989,0.0,535605447258.2271,HILICZ_negative|IK:XFTRTWQBIOMVPK-UHFFFAOYSA-N,HILICZ_negative,Citramalic acid,XFTRTWQBIOMVPK-UHFFFAOYSA-N,,,0.9810472475261184,0.4036486,1.0,False,True,False
HILICZ_negative|IK:XFZJEEAOWLFHDH-UKWJTHFESA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,185217.969325395,0.0,1736042095048.9673,HILICZ_negative|IK:XFZJEEAOWLFHDH-UKWJTHFESA-N,HILICZ_negative,Procyanidin B1,XFZJEEAOWLFHDH-UKWJTHFESA-N,C10221,75633.0,0.872088767788965,0.6340373,1.0,True,True,False
HILICZ_negative|IK:XGEYXJDOVMEJNG-UHFFFAOYSA-N,0,0.0,65,61.904761904761905,40,38.095238095238095,40,550273.5100911272,0.0,1496070131768.4597,HILICZ_negative|IK:XGEYXJDOVMEJNG-UHFFFAOYSA-N,HILICZ_negative,Okanin-4'-O-glucoside,XGEYXJDOVMEJNG-UHFFFAOYSA-N,,,0.829954168437181,0.5308932,1.0,False,False,False
HILICZ_negative|IK:XJMMNTGIMDZPMU-UHFFFAOYSA-N,0,0.0,93,88.57142857142857,12,11.428571428571429,12,80807.8183858291,0.0,64945764173.18831,HILICZ_negative|IK:XJMMNTGIMDZPMU-UHFFFAOYSA-N,HILICZ_negative,3-Methylglutaric acid,XJMMNTGIMDZPMU-UHFFFAOYSA-N,,68566.0,0.9863934273063056,0.3906119,1.0,False,True,False
HILICZ_negative|IK:XLEYFDVVXLMULC-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,5840.734968630615,0.0,741153288.0260175,HILICZ_negative|IK:XLEYFDVVXLMULC-UHFFFAOYSA-N,HILICZ_negative,Phloroacetophenone,XLEYFDVVXLMULC-UHFFFAOYSA-N,,,0.8939527123993924,0.8280725,1.0,True,True,True
HILICZ_negative|IK:XNGIFLGASWRNHJ-UHFFFAOYSA-N,0,0.0,94,89.52380952380952,11,10.476190476190476,11,65470.11854067367,0.0,45482236218.191536,HILICZ_negative|IK:XNGIFLGASWRNHJ-UHFFFAOYSA-N,HILICZ_negative,Hydron;phthalate,XNGIFLGASWRNHJ-UHFFFAOYSA-N,C01606,29069.0,0.8983726834564505,0.65587074,1.0,False,True,False
HILICZ_negative|IK:XRVLGJCHUWXTDX-UHFFFAOYSA-N,0,0.0,78,74.28571428571429,27,25.714285714285715,27,161822.806790515,0.0,225406955098.8862,HILICZ_negative|IK:XRVLGJCHUWXTDX-UHFFFAOYSA-N,HILICZ_negative,Macluraxanthone,XRVLGJCHUWXTDX-UHFFFAOYSA-N,C10076,6623.0,0.94750289694239,0.38702324,1.0,False,False,False
HILICZ_negative|IK:XVOUMQNXTGKGMA-OWOJBTEDSA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,222893.52166144195,0.0,918946751778.8915,HILICZ_negative|IK:XVOUMQNXTGKGMA-OWOJBTEDSA-N,HILICZ_negative,Glutaconic acid,XVOUMQNXTGKGMA-OWOJBTEDSA-N,C02214,15670.0,0.9293582665496318,0.3617304,4.0,False,True,False
HILICZ_negative|IK:YCIMNLLNPGFGHC-UHFFFAOYSA-N,0,0.0,67,63.80952380952381,38,36.19047619047619,38,1583182.8722812827,0.0,13991020120468.91,HILICZ_negative|IK:YCIMNLLNPGFGHC-UHFFFAOYSA-N,HILICZ_negative,Catechol,YCIMNLLNPGFGHC-UHFFFAOYSA-N,C00090,18135.0,0.982594315376625,0.7527336,3.0,False,False,False
HILICZ_negative|IK:YDTWOEYVDRKKCR-KNERPIHHSA-N,0,0.0,94,89.52380952380952,11,10.476190476190476,11,14022.594692581819,0.0,1780699889.6305633,HILICZ_negative|IK:YDTWOEYVDRKKCR-KNERPIHHSA-N,HILICZ_negative,"2-azaniumylethyl (2R)-2-{[(9Z,12Z)-octadeca-9,12-dienoyl]oxy}-3-(octadecanoyloxy)propyl phosphate",YDTWOEYVDRKKCR-KNERPIHHSA-N,,133599.0,0.9585336316556704,0.5699373,1.0,False,True,False
HILICZ_negative|IK:YEIQSAXUPKPPBN-UHFFFAOYSA-N,0,0.0,38,36.19047619047619,67,63.80952380952381,67,245141.11657899845,327373.759450078,37021268739.67113,HILICZ_negative|IK:YEIQSAXUPKPPBN-UHFFFAOYSA-N,HILICZ_negative,Phenylpropionylglycine,YEIQSAXUPKPPBN-UHFFFAOYSA-N,,88550.0,0.8870529878769571,0.4043764,1.0,False,False,False
HILICZ_negative|IK:YFZSQPRYLBGYKE-FZFRBNDOSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,116311.05424720026,0.0,682008974652.2501,HILICZ_negative|IK:YFZSQPRYLBGYKE-FZFRBNDOSA-N,HILICZ_negative,Jaceoside,YFZSQPRYLBGYKE-FZFRBNDOSA-N,,,0.9213770701376496,0.30934095,1.0,True,True,False
HILICZ_negative|IK:YVYMBNSKXOXSKW-HXUWFJFHSA-N,0,0.0,92,87.61904761904762,13,12.380952380952381,13,77148.71920867631,0.0,86508095384.42001,HILICZ_negative|IK:YVYMBNSKXOXSKW-HXUWFJFHSA-N,HILICZ_negative,1-Palmitoyl-sn-glycero-3-phosphoethanolamine,YVYMBNSKXOXSKW-HXUWFJFHSA-N,,,0.995837145305043,0.79642177,1.0,False,True,False
HILICZ_negative|IK:ZBCATMYQYDCTIZ-UHFFFAOYSA-N,0,0.0,63,60.0,42,40.0,42,1071128.330795634,0.0,5037494190980.11,HILICZ_negative|IK:ZBCATMYQYDCTIZ-UHFFFAOYSA-N,HILICZ_negative,4-Methylcatechol,ZBCATMYQYDCTIZ-UHFFFAOYSA-N,C06730,17254.0,0.9389381791727976,0.6281251,4.0,False,False,False
HILICZ_negative|IK:ZCOLJUOHXJRHDI-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,24504.31172648742,0.0,20662777225.909264,HILICZ_negative|IK:ZCOLJUOHXJRHDI-UHFFFAOYSA-N,HILICZ_negative,Genisteol 7-monoglucoside,ZCOLJUOHXJRHDI-UHFFFAOYSA-N,,,0.9905346278430756,0.7075346,1.0,True,True,True
HILICZ_negative|IK:ZHDJHNSKUYZDCF-UHFFFAOYSA-N,0,0.0,84,80.0,21,20.0,21,29894.091421264366,0.0,4934873519.099684,HILICZ_negative|IK:ZHDJHNSKUYZDCF-UHFFFAOYSA-N,HILICZ_negative,"6a,12a-Didehydroamorphigenin",ZHDJHNSKUYZDCF-UHFFFAOYSA-N,,,0.8291420746454619,0.37184966,1.0,False,False,False
HILICZ_negative|IK:ZIYVHBGGAOATLY-UHFFFAOYSA-N,0,0.0,96,91.42857142857143,9,8.571428571428571,9,101938.14280137137,0.0,146309880071.1568,HILICZ_negative|IK:ZIYVHBGGAOATLY-UHFFFAOYSA-N,HILICZ_negative,Methylmalonic Acid,ZIYVHBGGAOATLY-UHFFFAOYSA-N,C02170,30860.0,0.8705704694536938,0.4250884,3.0,True,True,False
HILICZ_negative|IK:ZQPPMHVWECSIRJ-KTKRTIGZSA-N,0,0.0,59,56.19047619047619,46,43.80952380952381,46,210877.70677186202,0.0,94967764694.7003,HILICZ_negative|IK:ZQPPMHVWECSIRJ-KTKRTIGZSA-N,HILICZ_negative,Oleic Acid,ZQPPMHVWECSIRJ-KTKRTIGZSA-N,C00712,16196.0,0.7574076674726367,0.56058365,1.0,False,False,False
HILICZ_negative|IK:ZWNLSRDFHQCTQW-UHFFFAOYSA-N,0,0.0,87,82.85714285714286,18,17.142857142857142,18,60621.05815045945,0.0,22920957368.04773,HILICZ_negative|IK:ZWNLSRDFHQCTQW-UHFFFAOYSA-N,HILICZ_negative,"2-Propen-1-one, 3-(4-hydroxyphenyl)-1-(2,4,6-trimethoxyphenyl)-",ZWNLSRDFHQCTQW-UHFFFAOYSA-N,,,0.8186322518975804,0.44548732,1.0,False,True,False
HILICZ_positive|IK:ACHDMUPTZYZIGR-CUHSZNQNSA-N,0,0.0,80,76.19047619047619,25,23.80952380952381,25,526490.0688558581,0.0,2857699199673.4326,HILICZ_positive|IK:ACHDMUPTZYZIGR-CUHSZNQNSA-N,HILICZ_positive,9-OxoOTrE,ACHDMUPTZYZIGR-CUHSZNQNSA-N,,142251.0,0.9998100901792852,0.55357456,1.0,False,False,False
HILICZ_positive|IK:AERBNCYCJBRYDG-KSZLIROESA-N,0,0.0,96,91.42857142857143,9,8.571428571428571,9,338253.73293165775,0.0,4064457556219.5493,HILICZ_positive|IK:AERBNCYCJBRYDG-KSZLIROESA-N,HILICZ_positive,Phytosphingosine,AERBNCYCJBRYDG-KSZLIROESA-N,C12144,46961.0,0.9681795339456432,0.3341677,2.0,True,True,False
HILICZ_positive|IK:AFDXODALSZRGIH-UHFFFAOYSA-N,0,0.0,99,94.28571428571429,6,5.714285714285714,6,50939.69283574486,0.0,69835417972.46962,HILICZ_positive|IK:AFDXODALSZRGIH-UHFFFAOYSA-N,HILICZ_positive,4-Methoxycinnamic acid,AFDXODALSZRGIH-UHFFFAOYSA-N,,48541.0,0.9655592713996785,0.6314456,1.0,True,True,False
HILICZ_positive|IK:AHYOMNWKYGMYMB-CIEFDVMPSA-N,0,0.0,84,80.0,21,20.0,21,261070.55042782382,0.0,474397088333.25555,HILICZ_positive|IK:AHYOMNWKYGMYMB-CIEFDVMPSA-N,HILICZ_positive,"(2R,3R,4S,5S,6R)-2-[[7-hydroxy-1-(4-hydroxy-3-methoxyphenyl)-3-(hydroxymethyl)-6-methoxy-1,2,3,4-tetrahydronaphthalen-2-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol",AHYOMNWKYGMYMB-CIEFDVMPSA-N,,,0.9854985447841136,0.6443388,2.0,False,False,False
HILICZ_positive|IK:ASWBNKHCZGQVJV-HSZRJFAPSA-N,0,0.0,93,88.57142857142857,12,11.428571428571429,12,194232.776293034,0.0,485248732041.4564,HILICZ_positive|IK:ASWBNKHCZGQVJV-HSZRJFAPSA-N,HILICZ_positive,1-Palmitoyl-sn-glycero-3-phosphocholine,ASWBNKHCZGQVJV-HSZRJFAPSA-N,C04230,72998.0,0.7899691493295269,0.62771255,1.0,False,True,False
HILICZ_positive|IK:AUNGANRZJHBGPY-SCRDCRAPSA-N,0,0.0,71,67.61904761904762,34,32.38095238095238,34,304591.78459670494,0.0,218553420946.38654,HILICZ_positive|IK:AUNGANRZJHBGPY-SCRDCRAPSA-N,HILICZ_positive,Riboflavin,AUNGANRZJHBGPY-SCRDCRAPSA-N,C00255,17015.0,0.6352168894027819,0.38326272,1.0,False,False,False
HILICZ_positive|IK:BBZCPUCZKLTAJQ-UHFFFAOYSA-N,0,0.0,100,95.23809523809524,5,4.761904761904762,5,23435.499979024524,0.0,11848386225.702717,HILICZ_positive|IK:BBZCPUCZKLTAJQ-UHFFFAOYSA-N,HILICZ_positive,3-Methyl-2-indolinone,BBZCPUCZKLTAJQ-UHFFFAOYSA-N,C02366,17397.0,0.9969939382785312,0.32313135,1.0,True,True,True
HILICZ_positive|IK:BHHGXPLMPWCGHP-UHFFFAOYSA-N,0,0.0,95,90.47619047619048,10,9.523809523809524,10,335401.8221128786,0.0,2443461164911.287,HILICZ_positive|IK:BHHGXPLMPWCGHP-UHFFFAOYSA-N,HILICZ_positive,Phenethylamine,BHHGXPLMPWCGHP-UHFFFAOYSA-N,C05332,18397.0,,0.6559633,3.0,False,True,False
